NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],"Edges[NumTensors, MB]..."
/model.23/cv3.2/cv3.2.0/cv3.2.0.1/act/Sigmoid_output_0_DequantizeLinear,128000.0,4.9999999999999996e-06,0.128,"(1, 0.128)"
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv3.2/cv3.2.0/cv3.2.0.0/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.23/cv2.2/cv2.2.0/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.0/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.23/cv2.2/cv2.2.0/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.0/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.0/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.0/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/conv/Conv,29542400.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.1/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.1/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.2/Conv,3328000.0,0,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.2/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.2/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.1/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.1/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv2.2/cv2.2.0/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.23/cv2.2/cv2.2.0/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.23/cv4.2/cv4.2.0/conv/Conv_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.0/conv/Conv_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)","(1, 0.0512)"
/model.23/cv4.2/cv4.2.0/act/Sigmoid,819200.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.0/act/Mul,25600.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.0/act/Mul_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.0/act/Mul_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/conv/Conv,7398400.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/conv/Conv_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.1/conv/Conv_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)","(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/act/Sigmoid,819200.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/act/Mul,25600.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/act/Mul_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.1/act/Mul_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.2/Conv,844800.0,0,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.2/Conv_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.2/Conv_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.23/Reshape_2,0.0,2.4e-05,0.0512,"(1, 0.0512)"
/model.23/Reshape_2_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/Reshape_2_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.1/act/Sigmoid_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.1/act/Sigmoid_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.23/cv4.2/cv4.2.0/act/Sigmoid_output_0_QuantizeLinear,51200.0,4.9999999999999996e-06,0.0128,"(1, 0.0128)"
/model.23/cv4.2/cv4.2.0/act/Sigmoid_output_0_DequantizeLinear,51200.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.22/cv2/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/cv2/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.22/m.0/cv2/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv2/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/cv2/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/cv2/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/cv2/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv2/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/Concat,0.0,0,0.2048,"(1, 0.2048)"
/model.22/m.0/Concat_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.22/m.0/Concat_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.22/m.0/cv3/conv/Conv,13209600.0,0,0.2048,"(1, 0.2048)"
/model.22/m.0/cv3/conv/Conv_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.22/m.0/cv3/conv/Conv_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)","(1, 0.2048)"
/model.22/m.0/cv3/act/Sigmoid,3276800.0,0,0.2048,"(1, 0.2048)"
/model.22/m.0/cv3/act/Mul,102400.0,0,0.2048,"(1, 0.2048)"
/model.22/m.0/cv3/act/Mul_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.22/m.0/cv3/act/Mul_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.22/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.22/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.22/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/cv1/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv1/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/cv1/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/cv1/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/cv1/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv1/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/conv/Conv,29542400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/Add,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/Add_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/Add_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/conv/Conv,29542400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/Add,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/Add_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/Add_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/conv/Conv,29542400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv1/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv1/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/conv/Conv,29542400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv2/conv/Conv_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)","(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/act/Sigmoid,1638400.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/act/Mul,51200.0,0,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/act/Mul_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv2/act/Mul_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/m/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,102400.0,4.9999999999999996e-06,0.0256,"(1, 0.0256)"
/model.22/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,102400.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/Split_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.22/cv1/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.22/cv1/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.20/act/Sigmoid_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.20/act/Sigmoid_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.19/cv2/act/Sigmoid_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.19/cv2/act/Sigmoid_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.19/m.0/Add_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.19/m.0/Add_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.19/m.0/cv1/conv/Conv_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.19/m.0/cv1/conv/Conv_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)","(1, 0.2048)"
/model.19/m.0/cv1/act/Sigmoid,3276800.0,0,0.2048,"(1, 0.2048)"
/model.19/m.0/cv1/act/Mul,102400.0,0,0.2048,"(1, 0.2048)"
/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.19/m.0/cv1/act/Mul_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.19/m.0/cv2/conv/Conv,59187200.0,0,0.4096,"(1, 0.4096)"
/model.19/m.0/cv2/conv/Conv_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.19/m.0/cv2/conv/Conv_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)","(1, 0.4096)"
/model.19/m.0/cv2/act/Sigmoid,6553600.0,0,0.4096,"(1, 0.4096)"
/model.19/m.0/cv2/act/Mul,204800.0,0,0.4096,"(1, 0.4096)"
/model.19/m.0/cv2/act/Mul_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.19/m.0/cv2/act/Mul_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.19/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.19/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.19/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,204800.0,4.9999999999999996e-06,0.0512,"(1, 0.0512)"
/model.19/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,204800.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.19/Split_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.19/cv1/act/Sigmoid_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.19/cv1/act/Sigmoid_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.17/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.17/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.16/cv2/act/Sigmoid_output_0_QuantizeLinear,1638400.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.16/cv2/act/Sigmoid_output_0_DequantizeLinear,1638400.0,4.9999999999999996e-06,1.6384,"(1, 1.6384)"
/model.16/m.0/Add_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.16/m.0/Add_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.16/m.0/cv1/conv/Conv_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.16/m.0/cv1/conv/Conv_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)","(1, 0.4096)"
/model.16/m.0/cv1/act/Sigmoid,6553600.0,0,0.4096,"(1, 0.4096)"
/model.16/m.0/cv1/act/Mul,204800.0,0,0.4096,"(1, 0.4096)"
/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.16/m.0/cv1/act/Mul_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.16/m.0/cv2/conv/Conv,59392000.0,0,0.8192,"(1, 0.8192)"
/model.16/m.0/cv2/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.16/m.0/cv2/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.16/m.0/cv2/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
/model.16/m.0/cv2/act/Mul,409600.0,0,0.8192,"(1, 0.8192)"
/model.16/m.0/cv2/act/Mul_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.16/m.0/cv2/act/Mul_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.16/m.0/cv2/act/Sigmoid_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.16/m.0/cv2/act/Sigmoid_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.16/m.0/cv1/act/Sigmoid_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.16/m.0/cv1/act/Sigmoid_output_0_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.16/Split_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.16/cv1/act/Sigmoid_output_0_QuantizeLinear,1638400.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)"
/model.16/cv1/act/Sigmoid_output_0_DequantizeLinear,1638400.0,4.9999999999999996e-06,1.6384,"(1, 1.6384)"
/model.5/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.5/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.5/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
/model.5/act/Mul,409600.0,0,0.8192,"(1, 0.8192)"
/model.5/act/Mul_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.5/act/Mul_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.6/cv1/conv/Conv,52838400.0,0,0.8192,"(1, 0.8192)"
/model.6/cv1/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.6/cv1/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.6/cv1/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
/model.6/cv1/act/Mul,409600.0,0,0.8192,"(1, 0.8192)"
/model.6/cv1/act/Mul_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.6/cv1/act/Mul_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.6/Split,0.0,1.6e-05,0.8192,"(1, 0.4096)","(1, 0.4096)"
/model.6/Split_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.6/Split_output_1_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.6/Split_output_1_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)","(1, 0.4096)","(1, 0.4096)"
/model.6/m.0/cv1/conv/Conv,6656000.0,0,0.2048,"(1, 0.2048)"
/model.6/m.0/cv2/conv/Conv,6656000.0,0,0.2048,"(1, 0.2048)"
/model.6/Concat,0.0,0,1.2288,"(1, 1.2288)"
/model.6/Concat_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,"(1, 0.3072)"
/model.6/Concat_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,"(1, 1.2288)"
/model.6/cv2/conv/Conv,79052800.0,0,0.8192,"(1, 0.8192)"
/model.6/cv2/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.6/cv2/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.6/cv2/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
/model.6/cv2/act/Mul,409600.0,0,0.8192,"(1, 0.8192)"
/model.6/cv2/act/Mul_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.6/cv2/act/Mul_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.7/conv/Conv,236134400.0,0,0.4096,"(1, 0.4096)"
/model.12/Concat,0.0,0,2.4576,"(1, 2.4576)"
/model.12/Concat_output_0_QuantizeLinear,2457600.0,4.9999999999999996e-06,0.6144,"(1, 0.6144)"
/model.12/Concat_output_0_DequantizeLinear,2457600.0,4.9999999999999996e-06,2.4576,"(1, 2.4576)"
/model.13/cv1/conv/Conv,157696000.0,0,0.8192,"(1, 0.8192)"
/model.13/cv1/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.13/cv1/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.13/cv1/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
/model.13/cv1/act/Mul,409600.0,0,0.8192,"(1, 0.8192)"
/model.13/cv1/act/Mul_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.13/cv1/act/Mul_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)"
/model.13/Split,0.0,1.6e-05,0.8192,"(1, 0.4096)","(1, 0.4096)"
/model.13/Split_output_0_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.13/Split_output_1_QuantizeLinear,409600.0,4.9999999999999996e-06,0.1024,"(1, 0.1024)"
/model.13/Split_output_1_DequantizeLinear,409600.0,4.9999999999999996e-06,0.4096,"(1, 0.4096)","(1, 0.4096)","(1, 0.4096)"
/model.13/m.0/cv1/conv/Conv,59084800.0,0,0.2048,"(1, 0.2048)"
/model.13/m.0/Add,204800.0,0,0.4096,"(1, 0.4096)"
/model.13/Concat,0.0,0,1.2288,"(1, 1.2288)"
/model.13/Concat_output_0_QuantizeLinear,1228800.0,4.9999999999999996e-06,0.3072,"(1, 0.3072)"
/model.13/Concat_output_0_DequantizeLinear,1228800.0,4.9999999999999996e-06,1.2288,"(1, 1.2288)"
/model.13/cv2/conv/Conv,79052800.0,0,0.8192,"(1, 0.8192)"
/model.13/cv2/conv/Conv_output_0_QuantizeLinear,819200.0,4.9999999999999996e-06,0.2048,"(1, 0.2048)"
/model.13/cv2/conv/Conv_output_0_DequantizeLinear,819200.0,4.9999999999999996e-06,0.8192,"(1, 0.8192)","(1, 0.8192)"
/model.13/cv2/act/Sigmoid,13107200.0,0,0.8192,"(1, 0.8192)"
