NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],NextNodeName,EdgeDataSize[MB]
/model.23/cv2.0/cv2.0.1/conv/Conv,1062912000.0,0.33216,2.4576,/model.23/cv2.0/cv2.0.1/act/Sigmoid,2.4576,/model.23/cv2.0/cv2.0.1/act/Mul,2.4576
/model.23/cv2.0/cv2.0.1/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv2.0/cv2.0.1/act/Mul,2.4576
/model.23/cv2.0/cv2.0.1/act/Mul,1228800.0,0,2.4576,/model.23/cv2.0/cv2.0.2/Conv,2.4576
/model.23/cv2.0/cv2.0.2/Conv,79462400.0,0.024832,1.6384,/model.23/Concat_1,1.6384
/model.23/cv4.0/cv4.0.0/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv4.0/cv4.0.0/act/Mul,2.4576
/model.23/cv4.0/cv4.0.0/act/Mul,1228800.0,0,2.4576,/model.23/cv4.0/cv4.0.1/conv/Conv,2.4576
/model.23/cv4.0/cv4.0.1/conv/Conv,1062912000.0,0.33216,2.4576,/model.23/cv4.0/cv4.0.1/act/Sigmoid,2.4576,/model.23/cv4.0/cv4.0.1/act/Mul,2.4576
/model.23/cv4.0/cv4.0.1/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv4.0/cv4.0.1/act/Mul,2.4576
/model.23/cv4.0/cv4.0.1/act/Mul,1228800.0,0,2.4576,/model.23/cv4.0/cv4.0.2/Conv,2.4576
/model.23/cv4.0/cv4.0.2/Conv,39731200.0,0.012416,0.8192,/model.23/Reshape,0.8192
/model.23/Reshape,0.0,2.4e-05,0.8192,/model.23/Concat,0.8192
/model.23/Concat,0.0,0,1.0752,/model.23/Concat_6,1.0752
/model.23/proto/cv1/act/Sigmoid,157286400.0,0,9.8304,/model.23/proto/cv1/act/Mul,9.8304
/model.23/proto/cv1/act/Mul,4915200.0,0,9.8304,/model.23/proto/upsample/ConvTranspose,9.8304
/model.23/proto/upsample/ConvTranspose,30218649600.0,2.3608320000000003,39.3216,/model.23/proto/cv2/conv/Conv,39.3216
/model.23/proto/cv2/conv/Conv,67967385600.0,5.309952,39.3216,/model.23/proto/cv2/act/Sigmoid,39.3216,/model.23/proto/cv2/act/Mul,39.3216
/model.23/proto/cv2/act/Sigmoid,629145600.0,0,39.3216,/model.23/proto/cv2/act/Mul,39.3216
/model.23/proto/cv2/act/Mul,19660800.0,0,39.3216,/model.23/proto/cv3/conv/Conv,39.3216
/model.23/proto/cv3/conv/Conv,630784000.0,0.049280000000000004,3.2768,/model.23/proto/cv3/act/Sigmoid,3.2768,/model.23/proto/cv3/act/Mul,3.2768
/model.23/proto/cv3/act/Sigmoid,52428800.0,0,3.2768,/model.23/proto/cv3/act/Mul,3.2768
/model.23/proto/cv3/act/Mul,1638400.0,0,3.2768,OutputReceiverNode,3.2768
/model.17/act/Sigmoid,39321600.0,0,2.4576,/model.17/act/Mul,2.4576
/model.17/act/Mul,1228800.0,0,2.4576,/model.18/Concat,2.4576
/model.18/Concat,0.0,0,7.3728,/model.19/cv1/conv/Conv,7.3728
/model.19/cv1/conv/Conv,2833612800.0,3.542016,4.9152,/model.19/cv1/act/Sigmoid,4.9152,/model.19/cv1/act/Mul,4.9152
/model.19/cv1/act/Sigmoid,78643200.0,0,4.9152,/model.19/cv1/act/Mul,4.9152
/model.19/cv1/act/Mul,2457600.0,0,4.9152,/model.19/Split,4.9152
/model.19/Split,0.0,1.6e-05,4.9152,/model.19/Concat,4.9152,/model.19/Concat,4.9152,/model.19/m.0/cv1/conv/Conv,2.4576,/model.19/m.0/cv2/conv/Conv,2.4576
/model.19/Concat,0.0,0,9.8304,/model.19/cv2/conv/Conv,9.8304
